anio	departamento	letra_desc	caes_1	puestos
2020	Federación	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	1436
2020	Federación	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	1514
2020	Federación	CONSTRUCCIÓN	CONST	192
2020	Federación	ENSEÑANZA	ENSESALUD	862
2020	Federación	EXPLOTACION DE MINAS Y CANTERAS	PRIM	13
2020	Federación	INDUSTRIA MANUFACTURERA	MANUF	1508
2020	Federación	INFORMACIÓN Y COMUNICACIONES	SERVEMP	115
2020	Federación	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	126
2020	Federación	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	189
2020	Federación	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	21
2020	Federación	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	429
2020	Federación	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	185
2020	Federación	SERVICIOS INMOBILIARIOS	SERVEMP	30
2020	Federación	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	126
2020	Federación	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	12
2020	Federación	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	75
2020	Federal	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	30
2020	Federal	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	3252
2020	Federal	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	711
2020	Federal	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	383
2020	Federal	CONSTRUCCIÓN	CONST	170
2020	Federal	ENSEÑANZA	ENSESALUD	199
2020	Federal	EXPLOTACION DE MINAS Y CANTERAS	PRIM	4
2020	Federal	INDUSTRIA MANUFACTURERA	MANUF	86
2020	Federal	INFORMACIÓN Y COMUNICACIONES	SERVEMP	14
2020	Federal	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	41
2020	Federal	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	72
2020	Federal	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	12
2020	Federal	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	21
2020	Federal	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	82
2020	Federal	SERVICIOS INMOBILIARIOS	SERVEMP	14
2020	Federal	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	30
2020	Federal	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	3
2020	Federal	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	5
2020	Feliciano	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	13
2020	Feliciano	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	1669
2020	Feliciano	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	367
2020	Feliciano	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	156
2020	Feliciano	CONSTRUCCIÓN	CONST	80
2020	Feliciano	ENSEÑANZA	ENSESALUD	141
2020	Feliciano	EXPLOTACION DE MINAS Y CANTERAS	PRIM	-99
2020	Feliciano	INDUSTRIA MANUFACTURERA	MANUF	50
2020	Feliciano	INFORMACIÓN Y COMUNICACIONES	SERVEMP	4
2020	Feliciano	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	32
2020	Feliciano	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	21
2020	Feliciano	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	-14
2020	Feliciano	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	28
2020	Feliciano	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	17
2020	Feliciano	SERVICIOS INMOBILIARIOS	SERVEMP	13
2020	Feliciano	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	18
2020	Feliciano	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	8
2020	Feliciano	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	4
2020	Gualeguay	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	94
2020	Gualeguay	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	4742
2020	Gualeguay	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	989
2020	Gualeguay	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	1068
2020	Gualeguay	CONSTRUCCIÓN	CONST	353
2020	Gualeguay	ENSEÑANZA	ENSESALUD	667
2020	Gualeguay	EXPLOTACION DE MINAS Y CANTERAS	PRIM	14
2020	Gualeguay	INDUSTRIA MANUFACTURERA	MANUF	1705
2020	Gualeguay	INFORMACIÓN Y COMUNICACIONES	SERVEMP	86
2020	Gualeguay	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	121
2020	Gualeguay	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	270
2020	Gualeguay	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	29
2020	Gualeguay	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	98
2020	Gualeguay	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	122
2020	Gualeguay	SERVICIOS INMOBILIARIOS	SERVEMP	48
2020	Gualeguay	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	101
2020	Gualeguay	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	46
2020	Gualeguay	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	31
2020	Gualeguaychú	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	496
2020	Gualeguaychú	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	9885
2020	Gualeguaychú	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	1427
2020	Gualeguaychú	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	2663
2020	Gualeguaychú	CONSTRUCCIÓN	CONST	673
2020	Gualeguaychú	ENSEÑANZA	ENSESALUD	2207
2020	Gualeguaychú	EXPLOTACION DE MINAS Y CANTERAS	PRIM	56
2020	Gualeguaychú	INDUSTRIA MANUFACTURERA	MANUF	3226
2020	Gualeguaychú	INFORMACIÓN Y COMUNICACIONES	SERVEMP	322
2020	Gualeguaychú	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	431
2020	Gualeguaychú	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	934
2020	Gualeguaychú	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	180
2020	Gualeguaychú	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	444
2020	Gualeguaychú	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	519
2020	Gualeguaychú	SERVICIOS INMOBILIARIOS	SERVEMP	111
2020	Gualeguaychú	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	300
2020	Gualeguaychú	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	42
2020	Gualeguaychú	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	152
2020	Islas del Ibicuy	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	29
2020	Islas del Ibicuy	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	525
2020	Islas del Ibicuy	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	78
2020	Islas del Ibicuy	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	113
2020	Islas del Ibicuy	CONSTRUCCIÓN	CONST	38
2020	Islas del Ibicuy	ENSEÑANZA	ENSESALUD	68
2020	Islas del Ibicuy	EXPLOTACION DE MINAS Y CANTERAS	PRIM	45
2020	Islas del Ibicuy	INDUSTRIA MANUFACTURERA	MANUF	158
2020	Islas del Ibicuy	INFORMACIÓN Y COMUNICACIONES	SERVEMP	5
2020	Islas del Ibicuy	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	8
2020	Islas del Ibicuy	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	136
2020	Islas del Ibicuy	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	6
2020	Islas del Ibicuy	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	5
2020	Islas del Ibicuy	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	28
2020	Islas del Ibicuy	SERVICIOS INMOBILIARIOS	SERVEMP	9
2020	Islas del Ibicuy	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	7
2020	Islas del Ibicuy	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	9
2020	Islas del Ibicuy	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	8
2020	La Paz	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	135
2020	La Paz	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	5888
2020	La Paz	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	1624
2020	La Paz	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	1019
2020	La Paz	CONSTRUCCIÓN	CONST	294
2020	La Paz	ENSEÑANZA	ENSESALUD	915
2020	La Paz	EXPLOTACION DE MINAS Y CANTERAS	PRIM	62
2020	La Paz	INDUSTRIA MANUFACTURERA	MANUF	878
2020	La Paz	INFORMACIÓN Y COMUNICACIONES	SERVEMP	50
2020	La Paz	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	106
2020	La Paz	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	218
2020	La Paz	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	20
2020	La Paz	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	87
2020	La Paz	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	281
2020	La Paz	SERVICIOS INMOBILIARIOS	SERVEMP	41
2020	La Paz	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	77
2020	La Paz	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	6
2020	La Paz	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	61
2020	Nogoyá	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	96
2020	Nogoyá	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	3441
2020	Nogoyá	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	665
2020	Nogoyá	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	827
2020	Nogoyá	CONSTRUCCIÓN	CONST	99
2020	Nogoyá	ENSEÑANZA	ENSESALUD	667
2020	Nogoyá	EXPLOTACION DE MINAS Y CANTERAS	PRIM	4
2020	Nogoyá	INDUSTRIA MANUFACTURERA	MANUF	797
2020	Nogoyá	INFORMACIÓN Y COMUNICACIONES	SERVEMP	39
2020	Nogoyá	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	74
2020	Nogoyá	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	210
2020	Nogoyá	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	11
2020	Nogoyá	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	53
2020	Nogoyá	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	112
2020	Nogoyá	SERVICIOS INMOBILIARIOS	SERVEMP	28
2020	Nogoyá	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	49
2020	Nogoyá	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	4
2020	Nogoyá	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	52
2020	Paraná	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	1996
2020	Paraná	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	41628
2020	Paraná	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	1593
2020	Paraná	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	10226
2020	Paraná	CONSTRUCCIÓN	CONST	2307
2020	Paraná	ENSEÑANZA	ENSESALUD	9071
2020	Paraná	EXPLOTACION DE MINAS Y CANTERAS	PRIM	175
2020	Paraná	INDUSTRIA MANUFACTURERA	MANUF	8213
2020	Paraná	INFORMACIÓN Y COMUNICACIONES	SERVEMP	1311
2020	Paraná	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	2082
2020	Paraná	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	2729
2020	Paraná	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	734
2020	Paraná	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	1011
2020	Paraná	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	3126
2020	Paraná	SERVICIOS INMOBILIARIOS	SERVEMP	243
2020	Paraná	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	803
2020	Paraná	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	133
2020	Paraná	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	681
2020	San Salvador	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	37
2020	San Salvador	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	1403
2020	San Salvador	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	460
2020	San Salvador	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	265
2020	San Salvador	CONSTRUCCIÓN	CONST	113
2020	San Salvador	ENSEÑANZA	ENSESALUD	95
2020	San Salvador	EXPLOTACION DE MINAS Y CANTERAS	PRIM	-99
2020	San Salvador	INDUSTRIA MANUFACTURERA	MANUF	564
2020	San Salvador	INFORMACIÓN Y COMUNICACIONES	SERVEMP	34
2020	San Salvador	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	56
2020	San Salvador	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	115
2020	San Salvador	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	6
2020	San Salvador	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	22
2020	San Salvador	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	27
2020	San Salvador	SERVICIOS INMOBILIARIOS	SERVEMP	11
2020	San Salvador	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	36
2020	San Salvador	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	5
2020	San Salvador	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	22
2020	Tala	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	44
2020	Tala	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	2946
2020	Tala	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	458
2020	Tala	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	357
2020	Tala	CONSTRUCCIÓN	CONST	44
2020	Tala	ENSEÑANZA	ENSESALUD	148
2020	Tala	EXPLOTACION DE MINAS Y CANTERAS	PRIM	10
2020	Tala	INDUSTRIA MANUFACTURERA	MANUF	244
2020	Tala	INFORMACIÓN Y COMUNICACIONES	SERVEMP	40
2020	Tala	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	52
2020	Tala	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	74
2020	Tala	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	8
2020	Tala	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	28
2020	Tala	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	128
2020	Tala	SERVICIOS INMOBILIARIOS	SERVEMP	25
2020	Tala	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	37
2020	Tala	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	14
2020	Tala	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	28
2020	Uruguay	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	340
2020	Uruguay	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	8198
2020	Uruguay	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	704
2020	Uruguay	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	2280
2020	Uruguay	CONSTRUCCIÓN	CONST	682
2020	Uruguay	ENSEÑANZA	ENSESALUD	2991
2020	Uruguay	EXPLOTACION DE MINAS Y CANTERAS	PRIM	73
2020	Uruguay	INDUSTRIA MANUFACTURERA	MANUF	3766
2020	Uruguay	INFORMACIÓN Y COMUNICACIONES	SERVEMP	350
2020	Uruguay	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	539
2020	Uruguay	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	750
2020	Uruguay	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	86
2020	Uruguay	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	330
2020	Uruguay	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	533
2020	Uruguay	SERVICIOS INMOBILIARIOS	SERVEMP	53
2020	Uruguay	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	270
2020	Uruguay	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	12
2020	Uruguay	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	145
2020	Victoria	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	71
2020	Victoria	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	3614
2020	Victoria	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	459
2020	Victoria	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	819
2020	Victoria	CONSTRUCCIÓN	CONST	113
2020	Victoria	ENSEÑANZA	ENSESALUD	448
2020	Victoria	EXPLOTACION DE MINAS Y CANTERAS	PRIM	15
2020	Victoria	INDUSTRIA MANUFACTURERA	MANUF	581
2020	Victoria	INFORMACIÓN Y COMUNICACIONES	SERVEMP	76
2020	Victoria	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	74
2020	Victoria	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	152
2020	Victoria	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	341
2020	Victoria	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	261
2020	Victoria	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	101
2020	Victoria	SERVICIOS INMOBILIARIOS	SERVEMP	26
2020	Victoria	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	52
2020	Victoria	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	-90
2020	Victoria	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	30
2020	Villaguay	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	86
2020	Villaguay	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	4391
2020	Villaguay	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	870
2020	Villaguay	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	845
2020	Villaguay	CONSTRUCCIÓN	CONST	250
2020	Villaguay	ENSEÑANZA	ENSESALUD	411
2020	Villaguay	EXPLOTACION DE MINAS Y CANTERAS	PRIM	7
2020	Villaguay	INDUSTRIA MANUFACTURERA	MANUF	498
2020	Villaguay	INFORMACIÓN Y COMUNICACIONES	SERVEMP	88
2020	Villaguay	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	87
2020	Villaguay	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	162
2020	Villaguay	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	17
2020	Villaguay	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	66
2020	Villaguay	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	90
2020	Villaguay	SERVICIOS INMOBILIARIOS	SERVEMP	28
2020	Villaguay	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	49
2020	Villaguay	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	9
2020	Villaguay	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	31
2021	Colón	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	135
2021	Colón	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	5209
2021	Colón	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	930
2021	Colón	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	1531
2021	Colón	CONSTRUCCIÓN	CONST	177
2021	Colón	ENSEÑANZA	ENSESALUD	523
2021	Colón	EXPLOTACION DE MINAS Y CANTERAS	PRIM	95
2021	Colón	INDUSTRIA MANUFACTURERA	MANUF	3368
2021	Colón	INFORMACIÓN Y COMUNICACIONES	SERVEMP	141
2021	Colón	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	159
2021	Colón	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	640
2021	Colón	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	66
2021	Colón	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	437
