fecha,clae6,puestos
2007-02-01,131131,1488
2007-02-01,131132,5665
2007-02-01,131139,2991
2007-02-01,131201,239
2007-02-01,131202,4899
2007-02-01,131209,6872
2007-02-01,131300,8798
2007-02-01,139100,3761
2007-02-01,139201,869
2007-02-01,139202,1262
2007-02-01,139203,902
2007-02-01,139204,1259
2007-02-01,139209,4142
2007-02-01,139300,647
2007-02-01,139400,739
2007-02-01,139900,11426
2007-02-01,141110,5312
2007-02-01,141120,4275
2007-02-01,141130,3259
2007-02-01,141140,363
2007-02-01,141191,1341
2007-02-01,141199,29346
2007-02-01,141201,499
2007-02-01,141202,607
2007-02-01,142000,244
2007-02-01,143010,2073
2007-02-01,143020,3387
2007-02-01,149000,448
2007-02-01,151100,13624
2007-02-01,151200,2872
2007-02-01,152011,8313
2007-02-01,152021,5270
2007-02-01,152031,5693
2007-02-01,152040,2510
2007-02-01,161001,4161
2007-02-01,161002,10525
2007-02-01,162100,3393
2007-02-01,162201,3983
2007-02-01,162202,645
2007-02-01,162300,531
2007-02-01,162901,543
2007-02-01,162902,328
2007-02-01,162903,176
2007-02-01,162909,6426
2007-02-01,170101,1716
2007-02-01,170102,7768
2007-02-01,170201,2604
2007-02-01,170202,7847
2007-02-01,170910,5392
2007-02-01,170990,7886
2007-02-01,181101,5277
2007-02-01,181109,15977
2007-02-01,181200,4951
2007-02-01,182000,118
2007-02-01,191000,183
2007-02-01,192000,6942
2007-02-01,201110,1530
2007-02-01,201120,1039
2007-02-01,201130,891
2007-02-01,201180,883
2007-02-01,201190,1365
2007-02-01,201210,390
2007-02-01,201220,157
2007-02-01,201300,552
2007-02-01,201401,2644
2007-02-01,201409,1272
2007-02-01,202101,4745
2007-02-01,202200,6350
2007-02-01,202311,1991
2007-02-01,202312,6045
2007-02-01,202320,8975
2007-02-01,202906,555
2007-02-01,202907,1068
2007-02-01,202908,13804
2007-02-01,203000,242
2007-02-01,204000,135
2007-02-01,210010,25824
2007-02-01,210020,2569
2007-02-01,210030,780
2007-02-01,210090,1471
2007-02-01,221110,3852
2007-02-01,221120,1081
2007-02-01,221901,2030
2007-02-01,221909,5369
2007-02-01,222010,16543
2007-02-01,222090,31459
2007-02-01,231010,2905
2007-02-01,231020,1061
2007-02-01,231090,2697
2007-02-01,239100,594
2007-02-01,239201,2518
2007-02-01,239202,4033
2007-02-01,239209,1808
2007-02-01,239310,1881
2007-02-01,239391,767
2007-02-01,239399,792
2007-02-01,239410,2617
2007-02-01,239421,226
2007-02-01,239422,2217
2007-02-01,239510,1199
2007-02-01,239591,2196
2007-02-01,239592,5081
2007-02-01,239593,1637
2007-02-01,239600,2153
2007-02-01,239900,4476
2007-02-01,241001,1594
2007-02-01,241009,24498
2007-02-01,242010,2679
2007-02-01,242090,1898
2007-02-01,243100,4843
2007-02-01,243200,4617
2007-02-01,251101,8885
2007-02-01,251102,11041
2007-02-01,251200,3909
2007-02-01,251300,127
2007-02-01,252000,260
2007-02-01,259100,5518
2007-02-01,259200,3781
2007-02-01,259301,1291
2007-02-01,259302,862
2007-02-01,259309,2248
2007-02-01,259910,4401
2007-02-01,259991,513
2007-02-01,259992,155
2007-02-01,259993,13221
2007-02-01,259999,27911
2007-02-01,261000,637
2007-02-01,262000,1774
2007-02-01,263000,1050
2007-02-01,264000,3603
2007-02-01,265101,2021
2007-02-01,265102,934
2007-02-01,265200,92
2007-02-01,266010,702
2007-02-01,266090,2185
2007-02-01,267001,1465
2007-02-01,267002,25
2007-02-01,268000,-99
2007-02-01,271010,4981
2007-02-01,271020,3303
2007-02-01,272000,1849
2007-02-01,273110,33
2007-02-01,273190,2583
2007-02-01,274000,1670
2007-02-01,275010,3927
2007-02-01,275020,3096
2007-02-01,275091,843
2007-02-01,275092,303
2007-02-01,275099,3492
2007-02-01,279000,4452
2007-02-01,281100,712
2007-02-01,281201,2583
2007-02-01,281301,2473
2007-02-01,281400,1046
2007-02-01,281500,476
2007-02-01,281600,2153
2007-02-01,281700,166
2007-02-01,281900,6157
2007-02-01,282110,642
2007-02-01,282120,10951
2007-02-01,282130,1284
2007-02-01,282200,1256
2007-02-01,282300,1822
2007-02-01,282400,1080
2007-02-01,282500,3310
2007-02-01,282600,383
2007-02-01,282901,404
2007-02-01,282909,10093
2007-02-01,291000,19345
2007-02-01,292000,6263
2007-02-01,293011,927
2007-02-01,293090,38846
2007-02-01,301100,3590
2007-02-01,301200,897
2007-02-01,302000,5609
2007-02-01,303000,322
2007-02-01,309100,1316
2007-02-01,309200,1084
2007-02-01,309900,326
2007-02-01,310010,13774
2007-02-01,310020,3271
2007-02-01,310030,2843
2007-02-01,321011,349
2007-02-01,321012,115
2007-02-01,321020,311
2007-02-01,322001,192
2007-02-01,323001,1589
2007-02-01,324000,800
2007-02-01,329010,419
2007-02-01,329020,661
2007-02-01,329030,325
2007-02-01,329040,264
2007-02-01,329090,8950
2007-02-01,331101,1004
2007-02-01,331210,2740
2007-02-01,331220,254
2007-02-01,331290,1826
2007-02-01,331301,168
2007-02-01,331400,350
2007-02-01,331900,3616
2007-02-01,332000,600
2007-02-01,351110,3126
2007-02-01,351130,725
2007-02-01,351190,293
2007-02-01,351201,1621
2007-02-01,351310,-99
2007-02-01,351320,26435
2007-02-01,352010,48
2007-02-01,352020,5210
2007-02-01,353001,-99
2007-02-01,360010,2061
2007-02-01,360020,5677
2007-02-01,370000,865
2007-02-01,381100,17603
2007-02-01,381200,2134
2007-02-01,382010,1132
2007-02-01,382020,1456
2007-02-01,390000,406
2007-02-01,410011,122562
2007-02-01,410021,92876
2007-02-01,421000,43293
2007-02-01,422100,839
2007-02-01,422200,33128
2007-02-01,429010,5813
2007-02-01,429090,32738
2007-02-01,431100,622
2007-02-01,431210,8877
2007-02-01,431220,776
2007-02-01,432110,510
2007-02-01,432190,16438
2007-02-01,432200,6600
2007-02-01,432910,1652
2007-02-01,432920,983
2007-02-01,432990,6693
2007-02-01,433010,1839
2007-02-01,433020,2010
2007-02-01,433030,164
2007-02-01,433040,2695
2007-02-01,433090,396
2007-02-01,439100,1349
2007-02-01,439910,2663
2007-02-01,439990,11082
2007-02-01,451110,17876
2007-02-01,451190,4909
2007-02-01,451210,1501
2007-02-01,451290,766
2007-02-01,452101,1916
2007-02-01,452210,699
2007-02-01,452220,1157
2007-02-01,452300,627
2007-02-01,452401,1348
2007-02-01,452500,216
2007-02-01,452600,3010
2007-02-01,452700,210
2007-02-01,452800,573
2007-02-01,452910,282
2007-02-01,452990,10557
2007-02-01,453100,11793
2007-02-01,453210,5056
2007-02-01,453220,580
2007-02-01,453291,10598
2007-02-01,453292,216
2007-02-01,454010,3027
2007-02-01,454020,140
2007-02-01,461011,22792
2007-02-01,461012,267
2007-02-01,461013,206
2007-02-01,461014,390
2007-02-01,461019,1340
2007-02-01,461021,5167
2007-02-01,461022,16
2007-02-01,461029,380
2007-02-01,461031,169
2007-02-01,461032,2649
2007-02-01,461039,1538
2007-02-01,461040,4898
2007-02-01,461091,235
2007-02-01,461092,254
2007-02-01,461093,220
2007-02-01,461094,280
2007-02-01,461095,175
2007-02-01,461099,3636
2007-02-01,462120,1430
2007-02-01,462131,5199
2007-02-01,462132,457
2007-02-01,462190,857
2007-02-01,462201,378
2007-02-01,462209,350
2007-02-01,463111,3042
2007-02-01,463112,1773
2007-02-01,463121,1764
2007-02-01,463129,1342
2007-02-01,463130,698
2007-02-01,463140,8486
2007-02-01,463151,572
2007-02-01,463152,622
2007-02-01,463153,346
2007-02-01,463154,719
2007-02-01,463159,741
2007-02-01,463160,7485
2007-02-01,463170,1153
2007-02-01,463180,10563
2007-02-01,463191,946
2007-02-01,463199,13662
2007-02-01,463211,1474
2007-02-01,463212,91
2007-02-01,463219,6648
2007-02-01,463220,3845
2007-02-01,463300,4414
2007-02-01,464111,2647
2007-02-01,464112,1007
2007-02-01,464113,703
2007-02-01,464114,332
2007-02-01,464119,1161
2007-02-01,464121,69
2007-02-01,464122,250
2007-02-01,464129,4553
2007-02-01,464130,1811
2007-02-01,464141,587
2007-02-01,464142,241
2007-02-01,464149,825
2007-02-01,464150,179
2007-02-01,464211,2006
2007-02-01,464212,1633
2007-02-01,464221,1980
2007-02-01,464222,558
2007-02-01,464223,4335
2007-02-01,464310,16959
2007-02-01,464320,6207
2007-02-01,464330,2215
2007-02-01,464340,810
2007-02-01,464410,1642
2007-02-01,464420,2145
2007-02-01,464501,1781
2007-02-01,464502,2184
2007-02-01,464610,308
2007-02-01,464620,1711
2007-02-01,464631,280
2007-02-01,464632,2220
2007-02-01,464910,315
2007-02-01,464920,3861
2007-02-01,464930,1274
2007-02-01,464940,477
2007-02-01,464950,712
2007-02-01,464991,523
2007-02-01,464999,1500
2007-02-01,465100,5055
2007-02-01,465210,2081
2007-02-01,465220,470
2007-02-01,465310,2320
2007-02-01,465320,376
2007-02-01,465330,471
2007-02-01,465340,1269
2007-02-01,465350,1497
2007-02-01,465360,48
2007-02-01,465390,3313
2007-02-01,465400,2035
2007-02-01,465500,78
2007-02-01,465610,487
2007-02-01,465690,577
2007-02-01,465910,1927
2007-02-01,465920,376
2007-02-01,465930,2380
2007-02-01,465990,6199
2007-02-01,466110,4129
2007-02-01,466121,2604
2007-02-01,466129,779
2007-02-01,466200,3395
2007-02-01,466310,262
2007-02-01,466320,2596
2007-02-01,466330,5936
2007-02-01,466340,1295
2007-02-01,466350,708
2007-02-01,466360,2078
2007-02-01,466370,205
2007-02-01,466391,679
2007-02-01,466399,7153
2007-02-01,466910,62
2007-02-01,466920,650
2007-02-01,466931,709
2007-02-01,466932,4174
2007-02-01,466939,1003
2007-02-01,466940,1468
2007-02-01,466990,992
2007-02-01,469010,583
2007-02-01,469090,21025
2007-02-01,471110,39182
2007-02-01,471120,84772
2007-02-01,471130,13898
2007-02-01,471190,7127
2007-02-01,471900,4521
2007-02-01,472111,1275
2007-02-01,472112,1437
2007-02-01,472120,5197
2007-02-01,472130,7999
2007-02-01,472140,1848
2007-02-01,472150,608
2007-02-01,472160,2370
2007-02-01,472171,11418
2007-02-01,472172,2426
2007-02-01,472190,9699
2007-02-01,472200,1562
2007-02-01,472300,84
2007-02-01,473000,50583
2007-02-01,474010,5815
2007-02-01,474020,1117
2007-02-01,475110,1844
2007-02-01,475120,731
2007-02-01,475190,2255
2007-02-01,475210,983
2007-02-01,475220,2571
2007-02-01,475230,9897
2007-02-01,475240,5734
2007-02-01,475250,1263
2007-02-01,475260,1034
2007-02-01,475270,696
2007-02-01,475290,18709
2007-02-01,475300,21374
2007-02-01,475410,5408
2007-02-01,475420,743
2007-02-01,475430,2793
2007-02-01,475440,4598
2007-02-01,475490,10435
2007-02-01,476110,4081
2007-02-01,476120,723
2007-02-01,476130,6413
2007-02-01,476200,227
2007-02-01,476310,3977
2007-02-01,476320,460
2007-02-01,476400,3968
2007-02-01,477110,2907
2007-02-01,477120,439
2007-02-01,477130,2934
2007-02-01,477140,5175
2007-02-01,477150,1241
2007-02-01,477190,34897
2007-02-01,477210,1154
2007-02-01,477220,9065
2007-02-01,477230,4406
2007-02-01,477290,2309
2007-02-01,477310,29435
2007-02-01,477320,8155
2007-02-01,477330,2142
2007-02-01,477410,5147
2007-02-01,477420,2208
2007-02-01,477430,613
2007-02-01,477440,3220
2007-02-01,477450,1335
2007-02-01,477460,2436
2007-02-01,477470,1944
2007-02-01,477480,202
2007-02-01,477490,18884
2007-02-01,477810,128
2007-02-01,477820,41
2007-02-01,477830,258
2007-02-01,477840,15
2007-02-01,477890,282
2007-02-01,478010,204
2007-02-01,478090,223
2007-02-01,479101,673
2007-02-01,479109,298
2007-02-01,479900,1854
2007-02-01,491110,4904
2007-02-01,491120,391
2007-02-01,491200,4901
2007-02-01,492110,59099
2007-02-01,492120,28499
2007-02-01,492130,267
2007-02-01,492140,2003
2007-02-01,492150,28909
2007-02-01,492160,293
2007-02-01,492170,779
2007-02-01,492180,2592
2007-02-01,492190,7041
2007-02-01,492210,706
2007-02-01,492221,2279
2007-02-01,492229,12064
2007-02-01,492230,1267
2007-02-01,492240,3185
2007-02-01,492250,2247
2007-02-01,492280,16520
2007-02-01,492290,67663
2007-02-01,493110,299
2007-02-01,493200,1423
2007-02-01,501100,265
2007-02-01,501200,2472
2007-02-01,502101,839
2007-02-01,502200,1589
2007-02-01,511000,3889
2007-02-01,512000,798
2007-02-01,521010,3492
2007-02-01,521020,2998
2007-02-01,521030,80
2007-02-01,522010,787
2007-02-01,522020,1338
2007-02-01,522091,120
2007-02-01,522092,594
2007-02-01,522099,3702
2007-02-01,523011,3417
2007-02-01,523019,270
2007-02-01,523020,840
2007-02-01,523031,200
2007-02-01,523039,578
2007-02-01,523090,11917
2007-02-01,524110,790
2007-02-01,524120,6300
2007-02-01,524130,438
2007-02-01,524190,4471
2007-02-01,524210,338
2007-02-01,524220,310
2007-02-01,524230,1033
2007-02-01,524290,8684
2007-02-01,524310,1391
2007-02-01,524320,42
2007-02-01,524330,190
2007-02-01,524390,1181
2007-02-01,530010,15483
2007-02-01,530090,1728
2007-02-01,551010,5699
2007-02-01,551021,308
2007-02-01,551022,33159
2007-02-01,551023,16879
2007-02-01,551090,2174
2007-02-01,552000,545
2007-02-01,561011,43173
2007-02-01,561012,4543
2007-02-01,561013,32234
2007-02-01,561014,3996
2007-02-01,561019,30282
2007-02-01,561020,3283
2007-02-01,561030,5392
2007-02-01,561040,72
2007-02-01,562010,15262
2007-02-01,562091,3127
2007-02-01,562099,599
2007-02-01,581100,7021
2007-02-01,581300,14173
2007-02-01,581900,576
2007-02-01,591110,5219
2007-02-01,591120,163
2007-02-01,591200,584
2007-02-01,591300,2686
2007-02-01,592000,210
2007-02-01,601000,5307
2007-02-01,602100,4455
2007-02-01,602200,8159
2007-02-01,602310,2882
2007-02-01,602320,3512
2007-02-01,602900,816
2007-02-01,611010,877
2007-02-01,611090,27781
2007-02-01,612000,9306
2007-02-01,613000,301
2007-02-01,614010,2104
2007-02-01,614090,818
2007-02-01,619000,9278
2007-02-01,620100,24078
2007-02-01,620200,845
2007-02-01,620300,303
2007-02-01,620900,24128
2007-02-01,631110,4188
2007-02-01,631120,65
2007-02-01,631190,449
2007-02-01,631200,68
2007-02-01,639100,616
2007-02-01,639900,302
2007-02-01,641100,5
2007-02-01,641910,4986
2007-02-01,641930,46015
2007-02-01,641941,2475
2007-02-01,641942,161
2007-02-01,641943,440
2007-02-01,642000,100
2007-02-01,643001,17
2007-02-01,643009,-99
2007-02-01,649100,86
2007-02-01,649210,545
2007-02-01,649220,9602
2007-02-01,649290,7607
2007-02-01,649910,87
2007-02-01,649991,269
2007-02-01,649999,6016
2007-02-01,651110,8229
2007-02-01,651120,5777
2007-02-01,651130,1013
2007-02-01,651210,7728
2007-02-01,651220,12327
2007-02-01,651310,29514
2007-02-01,651320,104
2007-02-01,652000,105
2007-02-01,653000,7801
2007-02-01,661111,522
2007-02-01,661121,32
2007-02-01,661131,619
2007-02-01,661910,1481
2007-02-01,661920,1267
2007-02-01,661930,104
2007-02-01,661991,101
2007-02-01,661992,-99
2007-02-01,661999,1345
2007-02-01,662010,237
2007-02-01,662020,5805
2007-02-01,662090,2588
2007-02-01,663000,750
2007-02-01,681010,2452
2007-02-01,681020,154
2007-02-01,681098,61152
2007-02-01,681099,14625
2007-02-01,682010,6505
2007-02-01,682091,1573
2007-02-01,682099,14677
2007-02-01,691001,17694
2007-02-01,691002,4896
2007-02-01,692000,30700
2007-02-01,702010,741
2007-02-01,702091,16986
2007-02-01,702092,21824
2007-02-01,702099,26188
2007-02-01,711001,13351
2007-02-01,711002,2013
2007-02-01,711003,6076
2007-02-01,711009,15748
2007-02-01,712000,2743
2007-02-01,721010,488
2007-02-01,721020,1233
2007-02-01,721030,491
2007-02-01,721090,231
2007-02-01,722010,635
2007-02-01,722020,220
2007-02-01,731001,2191
2007-02-01,731009,12204
2007-02-01,732000,2739
2007-02-01,741000,789
2007-02-01,742000,1946
2007-02-01,749001,390
2007-02-01,749002,77
2007-02-01,749003,18
2007-02-01,749009,5521
2007-02-01,750000,1449
2007-02-01,771110,600
2007-02-01,771190,2133
2007-02-01,771210,163
2007-02-01,771220,12
2007-02-01,771290,920
2007-02-01,772010,70
2007-02-01,772091,95
2007-02-01,772099,1583
2007-02-01,773010,382
2007-02-01,773020,58
2007-02-01,773030,1492
2007-02-01,773040,664
2007-02-01,773090,5554
2007-02-01,774000,1072
2007-02-01,780000,92331
2007-02-01,791100,7730
2007-02-01,791200,4232
2007-02-01,791901,113
2007-02-01,791909,2470
2007-02-01,801010,5678
2007-02-01,801020,1741
2007-02-01,801090,109326
2007-02-01,811000,267
2007-02-01,812010,69091
2007-02-01,812020,805
2007-02-01,812090,5335
2007-02-01,813000,3742
2007-02-01,821100,2275
2007-02-01,821900,2045
2007-02-01,822000,40277
2007-02-01,823000,901
2007-02-01,829100,3405
2007-02-01,829200,3492
2007-02-01,829900,88777
2007-02-01,851010,2538
2007-02-01,851020,194990
2007-02-01,852100,48354
2007-02-01,852200,9517
2007-02-01,853100,14419
2007-02-01,853201,32556
2007-02-01,853300,1797
2007-02-01,854910,2855
2007-02-01,854920,145
2007-02-01,854930,1862
2007-02-01,854940,5752
2007-02-01,854950,408
2007-02-01,854960,385
2007-02-01,854990,6693
2007-02-01,855000,338
2007-02-01,861010,55693
2007-02-01,861020,2913
2007-02-01,862110,5261
2007-02-01,862120,598
2007-02-01,862130,943
2007-02-01,862200,6281
2007-02-01,863110,5704
2007-02-01,863120,5706
2007-02-01,863190,2843
2007-02-01,863200,7556
2007-02-01,863300,5641
2007-02-01,864000,10962
2007-02-01,869010,524
2007-02-01,869090,63259
2007-02-01,870100,854
2007-02-01,870210,13770
2007-02-01,870220,2960
2007-02-01,870910,754
2007-02-01,870920,303
2007-02-01,870990,838
2007-02-01,880000,2022
2007-02-01,900011,1940
2007-02-01,900021,542
2007-02-01,900030,505
2007-02-01,900040,-99
2007-02-01,900091,324
2007-02-01,910100,742
2007-02-01,910200,246
2007-02-01,910300,979
2007-02-01,910900,576
2007-02-01,920001,2809
2007-02-01,920009,25638
2007-02-01,931010,20408
2007-02-01,931020,2145
2007-02-01,931030,391
2007-02-01,931041,36
2007-02-01,931042,734
2007-02-01,931050,563
2007-02-01,931090,605
2007-02-01,939010,1168
2007-02-01,939020,1437
2007-02-01,939030,2555
2007-02-01,939090,3826
2007-02-01,941100,5040
2007-02-01,941200,4657
2007-02-01,942000,24414
2007-02-01,949100,34748
2007-02-01,949200,177
2007-02-01,949910,5912
2007-02-01,949920,56896
2007-02-01,949930,1229
2007-02-01,949990,74667
2007-02-01,951100,1454
2007-02-01,951200,967
2007-02-01,952100,2132
2007-02-01,952200,334
2007-02-01,952300,159
2007-02-01,952910,405
2007-02-01,952920,212
2007-02-01,952990,966
2007-02-01,960101,206
2007-02-01,960102,5016
2007-02-01,960201,9515
2007-02-01,960202,1957
2007-02-01,960300,4970
2007-02-01,960910,1043
2007-02-01,960990,59733
2007-02-01,999999,14065
2007-03-01,11111,2689
2007-03-01,11112,4587
2007-03-01,11119,22149
2007-03-01,11121,2194
2007-03-01,11129,1195
2007-03-01,11130,433
2007-03-01,11211,27188
2007-03-01,11291,489
2007-03-01,11299,12551
2007-03-01,11310,3452
2007-03-01,11321,755
2007-03-01,11329,3994
2007-03-01,11331,4877
2007-03-01,11341,324
2007-03-01,11342,1028
2007-03-01,11400,14377
2007-03-01,11501,4696
2007-03-01,11509,5
2007-03-01,11911,752
2007-03-01,11912,1263
2007-03-01,11990,502
2007-03-01,12110,27914
2007-03-01,12121,453
2007-03-01,12200,6343
2007-03-01,12311,23799
2007-03-01,12319,970
2007-03-01,12320,3166
2007-03-01,12410,166
2007-03-01,12420,599
2007-03-01,12490,8172
2007-03-01,12510,3243
2007-03-01,12590,-99
2007-03-01,12600,2175
2007-03-01,12701,2872
2007-03-01,12709,517
2007-03-01,12800,153
2007-03-01,12900,922
2007-03-01,13011,1005
2007-03-01,13012,426
2007-03-01,13013,278
2007-03-01,13019,1187
2007-03-01,13020,956
2007-03-01,14113,58762
2007-03-01,14114,5925
2007-03-01,14115,1605
2007-03-01,14121,1006
2007-03-01,14211,398
2007-03-01,14221,1327
2007-03-01,14410,3985
2007-03-01,14420,44
2007-03-01,14430,52
2007-03-01,14440,18
2007-03-01,14510,2000
2007-03-01,14520,148
2007-03-01,14610,10831
2007-03-01,14620,43
2007-03-01,14710,491
2007-03-01,14720,18
2007-03-01,14810,3406
2007-03-01,14820,4007
2007-03-01,14910,804
2007-03-01,14920,12
2007-03-01,14930,104
2007-03-01,14990,568
2007-03-01,16111,2770
2007-03-01,16112,1095
2007-03-01,16113,440
2007-03-01,16119,2228
2007-03-01,16120,6125
2007-03-01,16130,9847
2007-03-01,16140,326
2007-03-01,16150,113
2007-03-01,16190,5130
2007-03-01,16210,171
2007-03-01,16220,303
2007-03-01,16230,4
2007-03-01,16291,568
2007-03-01,16292,491
2007-03-01,16299,785
2007-03-01,17010,44
2007-03-01,17020,70
2007-03-01,21010,1030
2007-03-01,21020,175
2007-03-01,21030,335
2007-03-01,22010,2761
2007-03-01,22020,1876
2007-03-01,24010,2937
2007-03-01,24020,1954
2007-03-01,31110,6369
2007-03-01,31120,9836
2007-03-01,31130,113
2007-03-01,31200,319
2007-03-01,31300,353
2007-03-01,32000,126
2007-03-01,51000,188
2007-03-01,61000,8223
2007-03-01,62000,901
2007-03-01,71000,-99
2007-03-01,72910,1628
2007-03-01,72990,3985
2007-03-01,81100,460
2007-03-01,81200,798
2007-03-01,81300,4016
2007-03-01,81400,469
2007-03-01,89110,-99
2007-03-01,89120,534
2007-03-01,89200,56
2007-03-01,89300,950
2007-03-01,89900,2909
2007-03-01,91000,40162
2007-03-01,99000,987
2007-03-01,101011,18644
2007-03-01,101012,12561
2007-03-01,101013,302
2007-03-01,101020,13898
2007-03-01,101030,10981
2007-03-01,101040,2843
2007-03-01,101091,1619
2007-03-01,101099,3045
2007-03-01,102001,9341
2007-03-01,102002,200
2007-03-01,102003,246
2007-03-01,103011,8078
2007-03-01,103012,1502
2007-03-01,103020,4916
2007-03-01,103030,2280
2007-03-01,103091,1838
2007-03-01,103099,7501
2007-03-01,104011,10361
2007-03-01,104012,1761
2007-03-01,104013,5276
2007-03-01,104020,52
2007-03-01,105010,11013
2007-03-01,105020,6561
2007-03-01,105030,4772
2007-03-01,105090,6442
2007-03-01,106110,6409
2007-03-01,106120,2253
